date,day_of_week,hour,weather,has_event,is_holiday,actual_covers
2024-03-15,4,14,stormy,0,0,9
2024-03-15,4,15,stormy,0,0,4
2024-03-15,4,16,stormy,0,0,3
2024-03-15,4,17,stormy,0,0,7
2024-03-15,4,18,stormy,0,0,18
2024-03-15,4,19,stormy,0,0,26
2024-03-15,4,20,stormy,0,0,22
2024-03-15,4,21,stormy,0,0,12
2024-03-16,5,11,sunny,0,0,13
2024-03-16,5,12,sunny,0,0,38
2024-03-16,5,13,sunny,0,0,38
2024-03-16,5,14,sunny,0,0,23
2024-03-16,5,15,sunny,0,0,14
2024-03-16,5,16,sunny,0,0,8
2024-03-16,5,17,sunny,0,0,21
2024-03-16,5,18,sunny,0,0,44
2024-03-16,5,19,sunny,0,0,57
2024-03-16,5,20,sunny,0,0,52
2024-03-16,5,21,sunny,0,0,36
2024-03-17,6,11,sunny,1,0,16
2024-03-17,6,12,sunny,1,0,51
2024-03-17,6,13,sunny,1,0,51
2024-03-17,6,14,sunny,1,0,42
2024-03-17,6,15,sunny,1,0,20
2024-03-17,6,16,sunny,1,0,11
2024-03-17,6,17,sunny,1,0,31
2024-03-17,6,18,sunny,1,0,52
2024-03-17,6,19,sunny,1,0,77
2024-03-17,6,20,sunny,1,0,60
2024-03-17,6,21,sunny,1,0,44
2024-03-18,0,11,cloudy,0,0,9
2024-03-18,0,12,cloudy,0,0,21
2024-03-18,0,13,cloudy,0,0,26
2024-03-18,0,14,cloudy,0,0,14
2024-03-18,0,15,cloudy,0,0,12
2024-03-18,0,16,cloudy,0,0,6
2024-03-18,0,17,cloudy,0,0,11
2024-03-18,0,18,cloudy,0,0,34
2024-03-18,0,19,cloudy,0,0,35
2024-03-18,0,20,cloudy,0,0,36
2024-03-18,0,21,cloudy,0,0,19
2024-03-19,1,11,rainy,1,0,9
2024-03-19,1,12,rainy,1,0,23
2024-03-19,1,13,rainy,1,0,24
2024-03-19,1,14,rainy,1,0,19
2024-03-19,1,15,rainy,1,0,12
2024-03-19,1,16,rainy,1,0,6
2024-03-19,1,17,rainy,1,0,14
2024-03-19,1,18,rainy,1,0,28
2024-03-19,1,19,rainy,1,0,43
2024-03-19,1,20,rainy,1,0,34
2024-03-19,1,21,rainy,1,0,23
2024-03-20,2,11,rainy,0,0,6
2024-03-20,2,12,rainy,0,0,19
2024-03-20,2,13,rainy,0,0,25
2024-03-20,2,14,rainy,0,0,15
2024-03-20,2,15,rainy,0,0,8
2024-03-20,2,16,rainy,0,0,4
2024-03-20,2,17,rainy,0,0,9
2024-03-20,2,18,rainy,0,0,22
2024-03-20,2,19,rainy,0,0,30
2024-03-20,2,20,rainy,0,0,26
2024-03-20,2,21,rainy,0,0,14
2024-03-21,3,11,cloudy,1,0,8
2024-03-21,3,12,cloudy,1,0,24
2024-03-21,3,13,cloudy,1,0,37
2024-03-21,3,14,cloudy,1,0,29
2024-03-21,3,15,cloudy,1,0,15
2024-03-21,3,16,cloudy,1,0,9
2024-03-21,3,17,cloudy,1,0,16
2024-03-21,3,18,cloudy,1,0,46
2024-03-21,3,19,cloudy,1,0,49
2024-03-21,3,20,cloudy,1,0,43
2024-03-21,3,21,cloudy,1,0,18
2024-03-22,4,11,cloudy,1,0,13
2024-03-22,4,12,cloudy,1,0,38
2024-03-22,4,13,cloudy,1,0,38
2024-03-22,4,14,cloudy,1,0,25
2024-03-22,4,15,cloudy,1,0,13
2024-03-22,4,16,cloudy,1,0,9
2024-03-22,4,17,cloudy,1,0,20
2024-03-22,4,18,cloudy,1,0,35
2024-03-22,4,19,cloudy,1,0,62
2024-03-22,4,20,cloudy,1,0,50
2024-03-22,4,21,cloudy,1,0,30
2024-03-23,5,11,sunny,1,0,18
2024-03-23,5,12,sunny,1,0,46
2024-03-23,5,13,sunny,1,0,67
2024-03-23,5,14,sunny,1,0,41
2024-03-23,5,15,sunny,1,0,22
2024-03-23,5,16,sunny,1,0,11
2024-03-23,5,17,sunny,1,0,24
2024-03-23,5,18,sunny,1,0,72
2024-03-23,5,19,sunny,1,0,87
2024-03-23,5,20,sunny,1,0,82
2024-03-23,5,21,sunny,1,0,52
2024-03-24,6,11,stormy,0,0,6
2024-03-24,6,12,stormy,0,0,15
2024-03-24,6,13,stormy,0,0,18
2024-03-24,6,14,stormy,0,0,8
2024-03-24,6,15,stormy,0,0,7
2024-03-24,6,16,stormy,0,0,4
2024-03-24,6,17,stormy,0,0,8
2024-03-24,6,18,stormy,0,0,21
2024-03-24,6,19,stormy,0,0,27
2024-03-24,6,20,stormy,0,0,19
2024-03-24,6,21,stormy,0,0,12
2024-03-25,0,11,cloudy,0,0,8
2024-03-25,0,12,cloudy,0,0,22
2024-03-25,0,13,cloudy,0,0,31
2024-03-25,0,14,cloudy,0,0,16
2024-03-25,0,15,cloudy,0,0,10
2024-03-25,0,16,cloudy,0,0,5
2024-03-25,0,17,cloudy,0,0,13
2024-03-25,0,18,cloudy,0,0,30
2024-03-25,0,19,cloudy,0,0,41
2024-03-25,0,20,cloudy,0,0,31
2024-03-25,0,21,cloudy,0,0,21
2024-03-26,1,11,cloudy,0,0,7
2024-03-26,1,12,cloudy,0,0,22
2024-03-26,1,13,cloudy,0,0,30
2024-03-26,1,14,cloudy,0,0,16
2024-03-26,1,15,cloudy,0,0,6
2024-03-26,1,16,cloudy,0,0,6
2024-03-26,1,17,cloudy,0,0,13
2024-03-26,1,18,cloudy,0,0,23
2024-03-26,1,19,cloudy,0,0,37
2024-03-26,1,20,cloudy,0,0,41
2024-03-26,1,21,cloudy,0,0,23
2024-03-27,2,11,rainy,1,0,9
2024-03-27,2,12,rainy,1,0,23
2024-03-27,2,13,rainy,1,0,34
2024-03-27,2,14,rainy,1,0,17
2024-03-27,2,15,rainy,1,0,9
2024-03-27,2,16,rainy,1,0,7
2024-03-27,2,17,rainy,1,0,12
2024-03-27,2,18,rainy,1,0,37
2024-03-27,2,19,rainy,1,0,39
2024-03-27,2,20,rainy,1,0,37
2024-03-27,2,21,rainy,1,0,19
2024-03-28,3,11,stormy,0,0,4
2024-03-28,3,12,stormy,0,0,9
2024-03-28,3,13,stormy,0,0,14
2024-03-28,3,14,stormy,0,0,8
2024-03-28,3,15,stormy,0,0,5
2024-03-28,3,16,stormy,0,0,3
2024-03-28,3,17,stormy,0,0,5
2024-03-28,3,18,stormy,0,0,19
2024-03-28,3,19,stormy,0,0,28
2024-03-28,3,20,stormy,0,0,19
2024-03-28,3,21,stormy,0,0,10
2024-03-29,4,11,cloudy,0,0,11
2024-03-29,4,12,cloudy,0,0,24
2024-03-29,4,13,cloudy,0,0,35
2024-03-29,4,14,cloudy,0,0,20
2024-03-29,4,15,cloudy,0,0,10
2024-03-29,4,16,cloudy,0,0,5
2024-03-29,4,17,cloudy,0,0,12
2024-03-29,4,18,cloudy,0,0,29
2024-03-29,4,19,cloudy,0,0,44
2024-03-29,4,20,cloudy,0,0,35
2024-03-29,4,21,cloudy,0,0,18
2024-03-30,5,11,sunny,0,0,10
2024-03-30,5,12,sunny,0,0,34
2024-03-30,5,13,sunny,0,0,45
2024-03-30,5,14,sunny,0,0,22
2024-03-30,5,15,sunny,0,0,16
2024-03-30,5,16,sunny,0,0,8
2024-03-30,5,17,sunny,0,0,23
2024-03-30,5,18,sunny,0,0,51
2024-03-30,5,19,sunny,0,0,61
2024-03-30,5,20,sunny,0,0,51
2024-03-30,5,21,sunny,0,0,31
2024-03-31,6,11,sunny,0,0,12
2024-03-31,6,12,sunny,0,0,33
2024-03-31,6,13,sunny,0,0,38
2024-03-31,6,14,sunny,0,0,25
2024-03-31,6,15,sunny,0,0,11
2024-03-31,6,16,sunny,0,0,10
2024-03-31,6,17,sunny,0,0,18
2024-03-31,6,18,sunny,0,0,40
2024-03-31,6,19,sunny,0,0,73
2024-03-31,6,20,sunny,0,0,52
2024-03-31,6,21,sunny,0,0,26
2024-04-01,0,11,sunny,1,0,13
2024-04-01,0,12,sunny,1,0,35
2024-04-01,0,13,sunny,1,0,45
2024-04-01,0,14,sunny,1,0,26
2024-04-01,0,15,sunny,1,0,16
2024-04-01,0,16,sunny,1,0,9
2024-04-01,0,17,sunny,1,0,19
2024-04-01,0,18,sunny,1,0,35
2024-04-01,0,19,sunny,1,0,58
2024-04-01,0,20,sunny,1,0,65
2024-04-01,0,21,sunny,1,0,28
2024-04-02,1,11,cloudy,1,0,10
2024-04-02,1,12,cloudy,1,0,28
2024-04-02,1,13,cloudy,1,0,32
2024-04-02,1,14,cloudy,1,0,17
2024-04-02,1,15,cloudy,1,0,13
2024-04-02,1,16,cloudy,1,0,8
2024-04-02,1,17,cloudy,1,0,16
2024-04-02,1,18,cloudy,1,0,39
2024-04-02,1,19,cloudy,1,0,54
2024-04-02,1,20,cloudy,1,0,53
2024-04-02,1,21,cloudy,1,0,26
2024-04-03,2,11,sunny,1,0,13
2024-04-03,2,12,sunny,1,0,39
2024-04-03,2,13,sunny,1,0,40
2024-04-03,2,14,sunny,1,0,28
2024-04-03,2,15,sunny,1,0,16
2024-04-03,2,16,sunny,1,0,8
2024-04-03,2,17,sunny,1,0,18
2024-04-03,2,18,sunny,1,0,38
2024-04-03,2,19,sunny,1,0,48
2024-04-03,2,20,sunny,1,0,56
2024-04-03,2,21,sunny,1,0,29
2024-04-04,3,11,sunny,0,0,9
2024-04-04,3,12,sunny,0,0,25
2024-04-04,3,13,sunny,0,0,27
2024-04-04,3,14,sunny,0,0,24
2024-04-04,3,15,sunny,0,0,9
2024-04-04,3,16,sunny,0,0,6
2024-04-04,3,17,sunny,0,0,12
2024-04-04,3,18,sunny,0,0,36
2024-04-04,3,19,sunny,0,0,44
2024-04-04,3,20,sunny,0,0,37
2024-04-04,3,21,sunny,0,0,25
2024-04-05,4,11,rainy,1,0,9
2024-04-05,4,12,rainy,1,0,27
2024-04-05,4,13,rainy,1,0,29
2024-04-05,4,14,rainy,1,0,17
2024-04-05,4,15,rainy,1,0,12
2024-04-05,4,16,rainy,1,0,6
2024-04-05,4,17,rainy,1,0,15
2024-04-05,4,18,rainy,1,0,35
2024-04-05,4,19,rainy,1,0,48
2024-04-05,4,20,rainy,1,0,33
2024-04-05,4,21,rainy,1,0,29
2024-04-06,5,11,sunny,0,0,12
2024-04-06,5,12,sunny,0,0,38
2024-04-06,5,13,sunny,0,0,40
2024-04-06,5,14,sunny,0,0,30
2024-04-06,5,15,sunny,0,0,13
2024-04-06,5,16,sunny,0,0,10
2024-04-06,5,17,sunny,0,0,18
2024-04-06,5,18,sunny,0,0,48
2024-04-06,5,19,sunny,0,0,69
2024-04-06,5,20,sunny,0,0,48
2024-04-06,5,21,sunny,0,0,29
2024-04-07,6,11,sunny,0,0,12
2024-04-07,6,12,sunny,0,0,41
2024-04-07,6,13,sunny,0,0,41
2024-04-07,6,14,sunny,0,0,28
2024-04-07,6,15,sunny,0,0,14
2024-04-07,6,16,sunny,0,0,11
2024-04-07,6,17,sunny,0,0,14
2024-04-07,6,18,sunny,0,0,45
2024-04-07,6,19,sunny,0,0,48
2024-04-07,6,20,sunny,0,0,36
2024-04-07,6,21,sunny,0,0,30
2024-04-08,0,11,sunny,1,0,12
2024-04-08,0,12,sunny,1,0,46
2024-04-08,0,13,sunny,1,0,42
2024-04-08,0,14,sunny,1,0,29
2024-04-08,0,15,sunny,1,0,14
2024-04-08,0,16,sunny,1,0,9
2024-04-08,0,17,sunny,1,0,18
2024-04-08,0,18,sunny,1,0,44
2024-04-08,0,19,sunny,1,0,75
2024-04-08,0,20,sunny,1,0,62
2024-04-08,0,21,sunny,1,0,31
2024-04-09,1,11,cloudy,0,0,10
2024-04-09,1,12,cloudy,0,0,21
2024-04-09,1,13,cloudy,0,0,31
2024-04-09,1,14,cloudy,0,0,21
2024-04-09,1,15,cloudy,0,0,10
2024-04-09,1,16,cloudy,0,0,5
2024-04-09,1,17,cloudy,0,0,8
2024-04-09,1,18,cloudy,0,0,32
2024-04-09,1,19,cloudy,0,0,36
2024-04-09,1,20,cloudy,0,0,35
2024-04-09,1,21,cloudy,0,0,17
2024-04-10,2,11,stormy,0,0,4
2024-04-10,2,12,stormy,0,0,10
2024-04-10,2,13,stormy,0,0,17
2024-04-10,2,14,stormy,0,0,9
2024-04-10,2,15,stormy,0,0,4
2024-04-10,2,16,stormy,0,0,3
2024-04-10,2,17,stormy,0,0,6
2024-04-10,2,18,stormy,0,0,16
2024-04-10,2,19,stormy,0,0,25
2024-04-10,2,20,stormy,0,0,18
2024-04-10,2,21,stormy,0,0,10
2024-04-11,3,11,sunny,0,0,7
2024-04-11,3,12,sunny,0,0,27
2024-04-11,3,13,sunny,0,0,32
2024-04-11,3,14,sunny,0,0,19
2024-04-11,3,15,sunny,0,0,8
2024-04-11,3,16,sunny,0,0,8
2024-04-11,3,17,sunny,0,0,11
2024-04-11,3,18,sunny,0,0,32
2024-04-11,3,19,sunny,0,0,47
2024-04-11,3,20,sunny,0,0,34
2024-04-11,3,21,sunny,0,0,18
2024-04-12,4,11,sunny,0,0,7
2024-04-12,4,12,sunny,0,0,37
2024-04-12,4,13,sunny,0,0,31
2024-04-12,4,14,sunny,0,0,20
2024-04-12,4,15,sunny,0,0,11
2024-04-12,4,16,sunny,0,0,7
2024-04-12,4,17,sunny,0,0,14
2024-04-12,4,18,sunny,0,0,40
2024-04-12,4,19,sunny,0,0,44
2024-04-12,4,20,sunny,0,0,36
2024-04-12,4,21,sunny,0,0,19
2024-04-13,5,11,cloudy,0,0,10
2024-04-13,5,12,cloudy,0,0,28
2024-04-13,5,13,cloudy,0,0,45
2024-04-13,5,14,cloudy,0,0,28
2024-04-13,5,15,cloudy,0,0,13
2024-04-13,5,16,cloudy,0,0,6
2024-04-13,5,17,cloudy,0,0,15
2024-04-13,5,18,cloudy,0,0,38
2024-04-13,5,19,cloudy,0,0,51
2024-04-13,5,20,cloudy,0,0,44
2024-04-13,5,21,cloudy,0,0,25
2024-04-14,6,11,cloudy,1,0,13
2024-04-14,6,12,cloudy,1,0,40
2024-04-14,6,13,cloudy,1,0,43
2024-04-14,6,14,cloudy,1,0,36
2024-04-14,6,15,cloudy,1,0,15
2024-04-14,6,16,cloudy,1,0,8
2024-04-14,6,17,cloudy,1,0,22
2024-04-14,6,18,cloudy,1,0,47
2024-04-14,6,19,cloudy,1,0,72
2024-04-14,6,20,cloudy,1,0,43
2024-04-14,6,21,cloudy,1,0,40
2024-04-15,0,11,sunny,0,0,7
2024-04-15,0,12,sunny,0,0,30
2024-04-15,0,13,sunny,0,0,29
2024-04-15,0,14,sunny,0,0,18
2024-04-15,0,15,sunny,0,0,8
2024-04-15,0,16,sunny,0,0,6
2024-04-15,0,17,sunny,0,0,13
2024-04-15,0,18,sunny,0,0,37
2024-04-15,0,19,sunny,0,0,38
2024-04-15,0,20,sunny,0,0,32
2024-04-15,0,21,sunny,0,0,24
2024-04-16,1,11,cloudy,0,0,8
2024-04-16,1,12,cloudy,0,0,22
2024-04-16,1,13,cloudy,0,0,31
2024-04-16,1,14,cloudy,0,0,17
2024-04-16,1,15,cloudy,0,0,6
2024-04-16,1,16,cloudy,0,0,5
2024-04-16,1,17,cloudy,0,0,13
2024-04-16,1,18,cloudy,0,0,26
2024-04-16,1,19,cloudy,0,0,38
2024-04-16,1,20,cloudy,0,0,34
2024-04-16,1,21,cloudy,0,0,13
2024-04-17,2,11,cloudy,0,0,8
2024-04-17,2,12,cloudy,0,0,21
2024-04-17,2,13,cloudy,0,0,32
2024-04-17,2,14,cloudy,0,0,18
2024-04-17,2,15,cloudy,0,0,9
2024-04-17,2,16,cloudy,0,0,5
2024-04-17,2,17,cloudy,0,0,13
2024-04-17,2,18,cloudy,0,0,23
2024-04-17,2,19,cloudy,0,0,43
2024-04-17,2,20,cloudy,0,0,30
2024-04-17,2,21,cloudy,0,0,23
2024-04-18,3,11,sunny,0,0,9
2024-04-18,3,12,sunny,0,0,27
2024-04-18,3,13,sunny,0,0,32
2024-04-18,3,14,sunny,0,0,16
2024-04-18,3,15,sunny,0,0,10
2024-04-18,3,16,sunny,0,0,7
2024-04-18,3,17,sunny,0,0,14
2024-04-18,3,18,sunny,0,0,39
2024-04-18,3,19,sunny,0,0,48
2024-04-18,3,20,sunny,0,0,35
2024-04-18,3,21,sunny,0,0,20
2024-04-19,4,11,rainy,1,0,9
2024-04-19,4,12,rainy,1,0,18
2024-04-19,4,13,rainy,1,0,39
2024-04-19,4,14,rainy,1,0,22
2024-04-19,4,15,rainy,1,0,13
2024-04-19,4,16,rainy,1,0,5
2024-04-19,4,17,rainy,1,0,16
2024-04-19,4,18,rainy,1,0,45
2024-04-19,4,19,rainy,1,0,39
2024-04-19,4,20,rainy,1,0,45
2024-04-19,4,21,rainy,1,0,23
2024-04-20,5,11,rainy,0,0,7
2024-04-20,5,12,rainy,0,0,22
2024-04-20,5,13,rainy,0,0,35
2024-04-20,5,14,rainy,0,0,16
2024-04-20,5,15,rainy,0,0,9
2024-04-20,5,16,rainy,0,0,6
2024-04-20,5,17,rainy,0,0,13
2024-04-20,5,18,rainy,0,0,30
2024-04-20,5,19,rainy,0,0,49
2024-04-20,5,20,rainy,0,0,41
2024-04-20,5,21,rainy,0,0,24
2024-04-21,6,11,stormy,0,0,5
2024-04-21,6,12,stormy,0,0,19
2024-04-21,6,13,stormy,0,0,18
2024-04-21,6,14,stormy,0,0,16
2024-04-21,6,15,stormy,0,0,7
2024-04-21,6,16,stormy,0,0,3
2024-04-21,6,17,stormy,0,0,9
2024-04-21,6,18,stormy,0,0,21
2024-04-21,6,19,stormy,0,0,31
2024-04-21,6,20,stormy,0,0,28
2024-04-21,6,21,stormy,0,0,14
2024-04-22,0,11,cloudy,0,0,7
2024-04-22,0,12,cloudy,0,0,23
2024-04-22,0,13,cloudy,0,0,20
2024-04-22,0,14,cloudy,0,0,18
2024-04-22,0,15,cloudy,0,0,9
2024-04-22,0,16,cloudy,0,0,7
2024-04-22,0,17,cloudy,0,0,12
2024-04-22,0,18,cloudy,0,0,30
2024-04-22,0,19,cloudy,0,0,42
2024-04-22,0,20,cloudy,0,0,30
2024-04-22,0,21,cloudy,0,0,23
2024-04-23,1,11,sunny,0,0,11
2024-04-23,1,12,sunny,0,0,26
2024-04-23,1,13,sunny,0,0,38
2024-04-23,1,14,sunny,0,0,19
2024-04-23,1,15,sunny,0,0,10
2024-04-23,1,16,sunny,0,0,6
2024-04-23,1,17,sunny,0,0,14
2024-04-23,1,18,sunny,0,0,32
2024-04-23,1,19,sunny,0,0,48
2024-04-23,1,20,sunny,0,0,41
2024-04-23,1,21,sunny,0,0,20
2024-04-24,2,11,cloudy,0,0,8
2024-04-24,2,12,cloudy,0,0,25
2024-04-24,2,13,cloudy,0,0,23
2024-04-24,2,14,cloudy,0,0,19
2024-04-24,2,15,cloudy,0,0,8
2024-04-24,2,16,cloudy,0,0,5
2024-04-24,2,17,cloudy,0,0,11
2024-04-24,2,18,cloudy,0,0,26
2024-04-24,2,19,cloudy,0,0,37
2024-04-24,2,20,cloudy,0,0,34
2024-04-24,2,21,cloudy,0,0,22
2024-04-25,3,11,sunny,0,0,10
2024-04-25,3,12,sunny,0,0,22
2024-04-25,3,13,sunny,0,0,31
2024-04-25,3,14,sunny,0,0,21
2024-04-25,3,15,sunny,0,0,11
2024-04-25,3,16,sunny,0,0,7
2024-04-25,3,17,sunny,0,0,14
2024-04-25,3,18,sunny,0,0,30
2024-04-25,3,19,sunny,0,0,58
2024-04-25,3,20,sunny,0,0,41
2024-04-25,3,21,sunny,0,0,22
2024-04-26,4,11,stormy,0,0,5
2024-04-26,4,12,stormy,0,0,17
2024-04-26,4,13,stormy,0,0,16
2024-04-26,4,14,stormy,0,0,10
2024-04-26,4,15,stormy,0,0,6
2024-04-26,4,16,stormy,0,0,4
2024-04-26,4,17,stormy,0,0,5
2024-04-26,4,18,stormy,0,0,13
2024-04-26,4,19,stormy,0,0,22
2024-04-26,4,20,stormy,0,0,17
2024-04-26,4,21,stormy,0,0,11
2024-04-27,5,11,sunny,0,0,10
2024-04-27,5,12,sunny,0,0,35
2024-04-27,5,13,sunny,0,0,49
2024-04-27,5,14,sunny,0,0,23
2024-04-27,5,15,sunny,0,0,17
2024-04-27,5,16,sunny,0,0,10
2024-04-27,5,17,sunny,0,0,21
2024-04-27,5,18,sunny,0,0,55
2024-04-27,5,19,sunny,0,0,81
2024-04-27,5,20,sunny,0,0,53
2024-04-27,5,21,sunny,0,0,32
2024-04-28,6,11,rainy,0,0,7
2024-04-28,6,12,rainy,0,0,19
2024-04-28,6,13,rainy,0,0,26
2024-04-28,6,14,rainy,0,0,21
2024-04-28,6,15,rainy,0,0,11
2024-04-28,6,16,rainy,0,0,5
2024-04-28,6,17,rainy,0,0,13
2024-04-28,6,18,rainy,0,0,32
2024-04-28,6,19,rainy,0,0,49
2024-04-28,6,20,rainy,0,0,36
2024-04-28,6,21,rainy,0,0,23
2024-04-29,0,11,cloudy,0,0,8
2024-04-29,0,12,cloudy,0,0,23
2024-04-29,0,13,cloudy,0,0,26
2024-04-29,0,14,cloudy,0,0,23
2024-04-29,0,15,cloudy,0,0,10
2024-04-29,0,16,cloudy,0,0,5
2024-04-29,0,17,cloudy,0,0,10
2024-04-29,0,18,cloudy,0,0,33
2024-04-29,0,19,cloudy,0,0,44
2024-04-29,0,20,cloudy,0,0,32
2024-04-29,0,21,cloudy,0,0,21
2024-04-30,1,11,stormy,0,0,3
2024-04-30,1,12,stormy,0,0,14
2024-04-30,1,13,stormy,0,0,13
2024-04-30,1,14,stormy,0,0,8
2024-04-30,1,15,stormy,0,0,4
2024-04-30,1,16,stormy,0,0,2
2024-04-30,1,17,stormy,0,0,7
2024-04-30,1,18,stormy,0,0,19
2024-04-30,1,19,stormy,0,0,22
2024-04-30,1,20,stormy,0,0,22
2024-04-30,1,21,stormy,0,0,11
2024-05-01,2,11,sunny,0,0,8
2024-05-01,2,12,sunny,0,0,20
2024-05-01,2,13,sunny,0,0,33
2024-05-01,2,14,sunny,0,0,20
2024-05-01,2,15,sunny,0,0,12
2024-05-01,2,16,sunny,0,0,6
2024-05-01,2,17,sunny,0,0,13
2024-05-01,2,18,sunny,0,0,30
2024-05-01,2,19,sunny,0,0,46
2024-05-01,2,20,sunny,0,0,43
2024-05-01,2,21,sunny,0,0,19
2024-05-02,3,11,sunny,0,0,9
2024-05-02,3,12,sunny,0,0,26
2024-05-02,3,13,sunny,0,0,29
2024-05-02,3,14,sunny,0,0,19
2024-05-02,3,15,sunny,0,0,11
2024-05-02,3,16,sunny,0,0,5
2024-05-02,3,17,sunny,0,0,14
2024-05-02,3,18,sunny,0,0,30
2024-05-02,3,19,sunny,0,0,51
2024-05-02,3,20,sunny,0,0,51
2024-05-02,3,21,sunny,0,0,20
2024-05-03,4,11,sunny,0,0,11
2024-05-03,4,12,sunny,0,0,23
2024-05-03,4,13,sunny,0,0,37
2024-05-03,4,14,sunny,0,0,20
2024-05-03,4,15,sunny,0,0,12
2024-05-03,4,16,sunny,0,0,6
2024-05-03,4,17,sunny,0,0,16
2024-05-03,4,18,sunny,0,0,34
2024-05-03,4,19,sunny,0,0,53
2024-05-03,4,20,sunny,0,0,42
2024-05-03,4,21,sunny,0,0,24
2024-05-04,5,11,cloudy,1,0,15
2024-05-04,5,12,cloudy,1,0,49
2024-05-04,5,13,cloudy,1,0,47
2024-05-04,5,14,cloudy,1,0,38
2024-05-04,5,15,cloudy,1,0,22
2024-05-04,5,16,cloudy,1,0,10
2024-05-04,5,17,cloudy,1,0,18
2024-05-04,5,18,cloudy,1,0,58
2024-05-04,5,19,cloudy,1,0,70
2024-05-04,5,20,cloudy,1,0,80
2024-05-04,5,21,cloudy,1,0,37
2024-05-05,6,11,sunny,0,0,13
2024-05-05,6,12,sunny,0,0,30
2024-05-05,6,13,sunny,0,0,42
2024-05-05,6,14,sunny,0,0,29
2024-05-05,6,15,sunny,0,0,14
2024-05-05,6,16,sunny,0,0,8
2024-05-05,6,17,sunny,0,0,17
2024-05-05,6,18,sunny,0,0,48
2024-05-05,6,19,sunny,0,0,64
2024-05-05,6,20,sunny,0,0,50
2024-05-05,6,21,sunny,0,0,30
2024-05-06,0,11,cloudy,0,0,7
2024-05-06,0,12,cloudy,0,0,26
2024-05-06,0,13,cloudy,0,0,25
2024-05-06,0,14,cloudy,0,0,16
2024-05-06,0,15,cloudy,0,0,8
2024-05-06,0,16,cloudy,0,0,6
2024-05-06,0,17,cloudy,0,0,12
2024-05-06,0,18,cloudy,0,0,29
2024-05-06,0,19,cloudy,0,0,35
2024-05-06,0,20,cloudy,0,0,35
2024-05-06,0,21,cloudy,0,0,16
2024-05-07,1,11,sunny,0,0,9
2024-05-07,1,12,sunny,0,0,27
2024-05-07,1,13,sunny,0,0,27
2024-05-07,1,14,sunny,0,0,16
2024-05-07,1,15,sunny,0,0,13
2024-05-07,1,16,sunny,0,0,6
2024-05-07,1,17,sunny,0,0,15
2024-05-07,1,18,sunny,0,0,33
2024-05-07,1,19,sunny,0,0,45
2024-05-07,1,20,sunny,0,0,42
2024-05-07,1,21,sunny,0,0,20
2024-05-08,2,11,sunny,0,0,9
2024-05-08,2,12,sunny,0,0,26
2024-05-08,2,13,sunny,0,0,31
2024-05-08,2,14,sunny,0,0,20
2024-05-08,2,15,sunny,0,0,9
2024-05-08,2,16,sunny,0,0,8
2024-05-08,2,17,sunny,0,0,15
2024-05-08,2,18,sunny,0,0,38
2024-05-08,2,19,sunny,0,0,44
2024-05-08,2,20,sunny,0,0,31
2024-05-08,2,21,sunny,0,0,28
2024-05-09,3,11,sunny,0,0,9
2024-05-09,3,12,sunny,0,0,28
2024-05-09,3,13,sunny,0,0,32
2024-05-09,3,14,sunny,0,0,23
2024-05-09,3,15,sunny,0,0,12
2024-05-09,3,16,sunny,0,0,6
2024-05-09,3,17,sunny,0,0,12
2024-05-09,3,18,sunny,0,0,38
2024-05-09,3,19,sunny,0,0,31
2024-05-09,3,20,sunny,0,0,39
2024-05-09,3,21,sunny,0,0,19
2024-05-10,4,11,sunny,0,0,9
2024-05-10,4,12,sunny,0,0,25
2024-05-10,4,13,sunny,0,0,30
2024-05-10,4,14,sunny,0,0,29
2024-05-10,4,15,sunny,0,0,15
2024-05-10,4,16,sunny,0,0,6
2024-05-10,4,17,sunny,0,0,18
2024-05-10,4,18,sunny,0,0,36
2024-05-10,4,19,sunny,0,0,51
2024-05-10,4,20,sunny,0,0,43
2024-05-10,4,21,sunny,0,0,23
2024-05-11,5,11,cloudy,0,0,10
2024-05-11,5,12,cloudy,0,0,25
2024-05-11,5,13,cloudy,0,0,34
2024-05-11,5,14,cloudy,0,0,20
2024-05-11,5,15,cloudy,0,0,14
2024-05-11,5,16,cloudy,0,0,7
2024-05-11,5,17,cloudy,0,0,16
2024-05-11,5,18,cloudy,0,0,48
2024-05-11,5,19,cloudy,0,0,64
2024-05-11,5,20,cloudy,0,0,48
2024-05-11,5,21,cloudy,0,0,27
2024-05-12,6,11,sunny,0,0,14
2024-05-12,6,12,sunny,0,0,27
2024-05-12,6,13,sunny,0,0,43
2024-05-12,6,14,sunny,0,0,29
2024-05-12,6,15,sunny,0,0,13
2024-05-12,6,16,sunny,0,0,9
2024-05-12,6,17,sunny,0,0,17
2024-05-12,6,18,sunny,0,0,43
2024-05-12,6,19,sunny,0,0,41
2024-05-12,6,20,sunny,0,0,50
2024-05-12,6,21,sunny,0,0,33
2024-05-13,0,11,cloudy,1,0,9
2024-05-13,0,12,cloudy,1,0,30
2024-05-13,0,13,cloudy,1,0,36
2024-05-13,0,14,cloudy,1,0,21
2024-05-13,0,15,cloudy,1,0,15
2024-05-13,0,16,cloudy,1,0,9
2024-05-13,0,17,cloudy,1,0,15
2024-05-13,0,18,cloudy,1,0,42
2024-05-13,0,19,cloudy,1,0,57
